customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05497,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.33,480.51,No
CUST-05498,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.77,239.28,No
CUST-05499,Female,0,No,No,57,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,83.07,4733.77,No
CUST-05500,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),18.35,570.9,No
CUST-05501,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),97.14,6513.02,No
CUST-05502,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.74,2527.33,Yes
CUST-05503,Male,1,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,119.19,4413.62,Yes
CUST-05504,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),79.85,77.18,No
CUST-05505,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),112.39,896.54,Yes
CUST-05506,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.99,1031.81,No
CUST-05507,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,55.65,3557.98,No
CUST-05508,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,47.32,2268.32,No
CUST-05509,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,56.21,1576.3,No
CUST-05510,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,49.08,1376.92,No
CUST-05511,Female,0,Yes,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.38,1488.77,No
CUST-05512,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.09,1807.47,No
CUST-05513,Male,0,Yes,No,25,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,97.61,2436.76,No
CUST-05514,Male,0,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.95,2354.45,No
CUST-05515,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.7,557.65,No
CUST-05516,Male,0,No,No,33,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,78.13,2578.74,No
CUST-05517,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,110.51,5196.69,No
CUST-05518,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.41,1181.19,No
CUST-05519,Female,0,No,No,71,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.06,4898.88,No
CUST-05520,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),110.99,4332.6,No
CUST-05521,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),92.57,2773.44,No
CUST-05522,Male,0,No,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,35.82,2292.28,No
CUST-05523,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,98.93,3757.99,No
CUST-05524,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.83,2294.79,No
CUST-05525,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,94.08,6301.2,No
CUST-05526,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),78.77,1737.51,No
CUST-05527,Female,1,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,30.04,1798.24,No
CUST-05528,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.86,1715.38,No
CUST-05529,Male,0,No,Yes,15,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,26.84,401.53,No
CUST-05530,Female,0,No,No,44,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.93,3116.45,No
CUST-05531,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,59.32,1543.05,No
CUST-05532,Male,1,Yes,No,72,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),18.6,1337.92,No
CUST-05533,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.33,386.53,Yes
CUST-05534,Male,0,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.38,4892.74,No
CUST-05535,Female,1,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),42.56,3026.53,No
CUST-05536,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,83.49,2841.32,No
CUST-05537,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,73.5,5074.7,No
CUST-05538,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),69.83,3142.61,No
CUST-05539,Female,1,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),56.39,3099.4,No
CUST-05540,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.43,516.37,No
CUST-05541,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),118.59,1067.77,No
CUST-05542,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),70.0,2586.48,No
CUST-05543,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,23.58,1628.64,No
CUST-05544,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.17,1091.8,No
CUST-05545,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,96.5,772.49,No
CUST-05546,Female,1,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),53.16,2603.81,No
CUST-05547,Female,0,No,No,68,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.74,4199.71,No
CUST-05548,Female,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,80.76,3796.09,No
CUST-05549,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,18.21,687.81,No
CUST-05550,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.62,281.22,Yes
CUST-05551,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.67,890.96,No
CUST-05552,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.06,3421.16,No
CUST-05553,Male,0,No,Yes,26,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),34.55,896.14,No
CUST-05554,Female,0,No,Yes,6,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),104.9,632.97,No
CUST-05555,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,58.52,3447.69,No
CUST-05556,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,119.64,5866.77,No
CUST-05557,Female,1,No,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),72.63,4795.46,No
CUST-05558,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),30.89,2099.31,No
CUST-05559,Male,0,No,No,54,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),26.12,1405.76,Yes
CUST-05560,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.25,584.21,No
CUST-05561,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),109.28,1200.04,No
CUST-05562,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),68.2,1774.79,Yes
CUST-05563,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,102.45,3274.07,No
CUST-05564,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),86.42,4670.5,No
CUST-05565,Male,1,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.54,5386.12,No
CUST-05566,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.81,2547.01,Yes
CUST-05567,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),101.54,1418.5,No
CUST-05568,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),114.19,7307.45,No
CUST-05569,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),32.75,2192.07,No
CUST-05570,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),119.69,243.88,Yes
CUST-05571,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,93.4,6632.23,No
CUST-05572,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),76.6,308.76,No
CUST-05573,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,119.21,953.99,No
CUST-05574,Female,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,35.0,3.37,No
CUST-05575,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,84.06,2433.72,No
CUST-05576,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,37.21,2606.93,No
CUST-05577,Female,0,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),69.88,1330.4,No
CUST-05578,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.04,571.64,No
CUST-05579,Female,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,53.06,3285.57,Yes
CUST-05580,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.08,3213.93,No
CUST-05581,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),95.37,1714.7,No
CUST-05582,Female,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.48,3568.12,Yes
CUST-05583,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.46,216.57,No
CUST-05584,Male,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),24.32,878.84,No
CUST-05585,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.21,8065.46,No
CUST-05586,Male,0,No,No,7,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.11,430.86,No
CUST-05587,Male,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.48,5122.36,No
CUST-05588,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.64,2989.54,No
CUST-05589,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),93.13,1490.75,No
CUST-05590,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.78,656.09,Yes
CUST-05591,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,55.65,777.18,No
CUST-05592,Male,0,No,Yes,29,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,107.06,3106.52,Yes
CUST-05593,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.53,253.97,No
CUST-05594,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,51.37,565.99,No
CUST-05595,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,95.2,5716.52,No
CUST-05596,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),77.75,2725.2,No
CUST-05597,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,61.65,2094.24,No
CUST-05598,Female,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.96,4218.85,No
CUST-05599,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),77.52,4810.47,No
CUST-05600,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.62,2439.26,No
CUST-05601,Male,1,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.3,1513.77,No
CUST-05602,Male,1,No,No,36,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,110.42,3972.27,No
CUST-05603,Male,1,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.65,274.68,No
CUST-05604,Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),38.26,113.69,Yes
CUST-05605,Male,0,No,Yes,25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,34.79,873.76,No
CUST-05606,Male,0,No,Yes,23,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),47.34,1091.13,Yes
CUST-05607,Male,1,No,No,38,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.63,4508.93,Yes
CUST-05608,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,112.32,6179.62,No
CUST-05609,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.39,1451.87,No
CUST-05610,Female,0,Yes,No,37,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),26.6,982.38,No
CUST-05611,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,56.95,3018.32,No
CUST-05612,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.35,1265.1,Yes
CUST-05613,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),48.97,1226.93,Yes
CUST-05614,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,84.92,4327.59,No
CUST-05615,Female,0,Yes,No,60,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.71,3702.1,No
CUST-05616,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.81,4801.53,No
CUST-05617,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,46.62,974.45,No
CUST-05618,Female,1,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.08,398.6,No
CUST-05619,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.6,882.61,Yes
CUST-05620,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.07,3501.48,No
CUST-05621,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,66.35,3977.6,Yes
CUST-05622,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,105.96,5087.8,No
CUST-05623,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49.24,2954.43,No
CUST-05624,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.86,1009.07,Yes
CUST-05625,Male,0,No,Yes,12,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.18,921.78,No
CUST-05626,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,61.8,3521.77,No
CUST-05627,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.63,396.99,No
CUST-05628,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.4,5376.38,No
CUST-05629,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.32,1033.7,No
CUST-05630,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,91.96,915.71,No
CUST-05631,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.93,1680.37,No
CUST-05632,Female,0,No,No,35,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,19.77,694.78,No
CUST-05633,Female,0,No,Yes,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,48.91,52.76,No
CUST-05634,Male,0,No,No,60,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.14,6364.46,No
CUST-05635,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.93,732.15,No
CUST-05636,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,24.36,1167.43,No
CUST-05637,Female,0,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,72.45,1885.56,No
CUST-05638,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),18.42,199.49,No
CUST-05639,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.14,4734.88,No
CUST-05640,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,81.69,405.64,Yes
CUST-05641,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.55,1748.57,No
CUST-05642,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62.37,2866.57,No
CUST-05643,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),96.15,2113.17,No
CUST-05644,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.57,966.47,No
CUST-05645,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.52,475.24,No
CUST-05646,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,62.78,1946.46,Yes
CUST-05647,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,58.21,1865.23,No
CUST-05648,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),51.59,978.56,No
CUST-05649,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),73.55,5000.01,No
CUST-05650,Female,0,No,No,51,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),43.63,2222.36,No
CUST-05651,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.94,3403.04,No
CUST-05652,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.65,4.93,No
CUST-05653,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),105.55,6539.72,No
CUST-05654,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.99,575.01,No
CUST-05655,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),60.41,3441.8,No
CUST-05656,Male,1,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,36.18,1771.37,No
CUST-05657,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,58.29,1923.81,No
CUST-05658,Male,0,No,No,50,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),86.77,4340.09,No
CUST-05659,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),55.35,498.06,No
CUST-05660,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),26.4,662.61,No
CUST-05661,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.13,898.66,No
CUST-05662,Male,0,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),89.05,3654.06,No
CUST-05663,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,105.39,6432.62,No
CUST-05664,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,102.58,1129.35,Yes
CUST-05665,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,93.92,3661.08,No
CUST-05666,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),95.52,3151.9,No
CUST-05667,Female,1,Yes,No,69,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.03,8145.02,No
CUST-05668,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.91,884.62,No
CUST-05669,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,73.62,518.18,No
CUST-05670,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.81,2059.73,No
CUST-05671,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,41.49,1036.58,No
CUST-05672,Male,0,Yes,No,56,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,59.75,3348.65,No
CUST-05673,Male,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),52.34,313.32,No
